2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2024-12-11/20:51:32		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:32		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:32		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:32		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:32		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
2024-12-11/20:51:33		 creditCardFraud_28011960_120210.csv: File loaded successfully!!
